time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection,gameId_playId,dir_rad,v_x,v_y,v_theta
2018-10-28T20:36:41Z,23.81,29.97,0.64,1.05,0.06,94.58,285.68,None,31517,Tramon Williams,38,CB,away,20,2018102810,351,left,2018102810_351,4.9860566070974,-0.6161831328952442,0.17296920747752162,-0.27366762671271055
2018-10-28T20:36:41Z,23.74,29.99,0.77,1.05,0.07,94.58,287.44,None,31517,Tramon Williams,38,CB,away,21,2018102810,351,left,2018102810_351,5.0167744019325005,-0.7346041211229938,0.2307743166583187,-0.30438542154781056
2018-10-28T20:36:41Z,23.65,30,0.9,0.97,0.09,95.22,282.65,None,31517,Tramon Williams,38,CB,away,22,2018102810,351,left,2018102810_351,4.933173130761972,-0.8781534220240876,0.19709532563555268,-0.2207841503772821
2018-10-28T20:36:41Z,23.56,30.03,0.98,0.81,0.09,95.22,286.67,None,31517,Tramon Williams,38,CB,away,23,2018102810,351,left,2018102810_351,5.003335366692145,-0.9388133686553827,0.28112178648040165,-0.2909463863074551
2018-10-28T20:36:41Z,23.46,30.06,1.05,0.64,0.1,95.22,287.74,None,31517,Tramon Williams,38,CB,away,24,2018102810,351,left,2018102810_351,5.022010389688484,-1.0000714436948432,0.319932973458679,-0.3096214093037942
2018-10-28T20:36:42Z,23.36,30.1,1.15,0.62,0.11,95.22,289.58,None,31517,Tramon Williams,38,CB,away,25,2018102810,351,left,2018102810_351,5.0541244479251795,-1.0835006635908038,0.3853911156192989,-0.34173546754048956
2018-10-28T20:36:42Z,23.24,30.14,1.22,0.5,0.12,96.72,288.89,None,31517,Tramon Williams,38,CB,away,26,2018102810,351,left,2018102810_351,5.042081676086418,-1.1542930919799321,0.39497779406873984,-0.3296926957017286
2018-10-28T20:36:42Z,23.12,30.18,1.27,0.4,0.13,96.72,289.19,None,31517,Tramon Williams,38,CB,away,27,2018102810,351,left,2018102810_351,5.047317663842402,-1.1994308674674408,0.4174513075393373,-0.3349286834577122
2018-10-28T20:36:42Z,23,30.22,1.31,0.3,0.13,97.76,290.5,None,31517,Tramon Williams,38,CB,away,28,2018102810,351,left,2018102810_351,5.070181477043527,-1.227040567915401,0.45877166944990205,-0.3577924966588373
2018-10-28T20:36:42Z,22.88,30.28,1.36,0.28,0.14,98.44,292.14,None,31517,Tramon Williams,38,CB,away,29,2018102810,351,left,2018102810_351,5.098804876776234,-1.259721421385931,0.5125445741605409,-0.3864158963915443
2018-10-28T20:36:42Z,22.75,30.33,1.4,0.29,0.14,100.33,294.26,None,31517,Tramon Williams,38,CB,away,30,2018102810,351,left,2018102810_351,5.135805856918513,-1.2763664840188382,0.5752291703950597,-0.42341687653382354
2018-10-28T20:36:42Z,22.62,30.4,1.4,0.28,0.14,101.63,296.11,None,31517,Tramon Williams,38,CB,away,31,2018102810,351,left,2018102810_351,5.168094448080409,-1.257131089498254,0.6161342579478377,-0.45570546769571935
2018-10-28T20:36:42Z,22.5,30.46,1.41,0.25,0.14,101.63,297.37,None,31517,Tramon Williams,38,CB,away,32,2018102810,351,left,2018102810_351,5.190085596655538,-1.2521592750918862,0.648226156369335,-0.47769661627084836
2018-10-28T20:36:42Z,22.37,30.53,1.43,0.22,0.14,100.33,298.59,None,31517,Tramon Williams,38,CB,away,33,2018102810,351,left,2018102810_351,5.211378613529868,-1.2556351086498463,0.6843102176103238,-0.49898963314517775
2018-10-28T20:36:42Z,22.25,30.6,1.36,0.42,0.14,99.5,300.07,punt,31517,Tramon Williams,38,CB,away,34,2018102810,351,left,2018102810_351,5.237209486459384,-1.1769628936266656,0.6814384396450984,-0.5248205060746941
2018-10-28T20:36:43Z,22.14,30.67,1.33,0.44,0.13,99.5,300.09,None,31517,Tramon Williams,38,CB,away,35,2018102810,351,left,2018102810_351,5.237558552309783,-1.150767786912541,0.6668084437110953,-0.5251695719250928
2018-10-28T20:36:43Z,22.02,30.74,1.27,0.54,0.13,100.3,300.69,None,31517,Tramon Williams,38,CB,away,36,2018102810,351,left,2018102810_351,5.248030527821749,-1.0921255336122624,0.6481989037572738,-0.535641547437059
2018-10-28T20:36:43Z,21.92,30.79,1.19,0.78,0.12,102.05,295.15,None,31517,Tramon Williams,38,CB,away,37,2018102810,351,left,2018102810_351,5.151339287261263,-1.077185941790887,0.5057375275852881,-0.43895030687657294
2018-10-28T20:36:43Z,21.81,30.83,1.07,1.31,0.11,105.46,285.8,None,31517,Tramon Williams,38,CB,away,38,2018102810,351,left,2018102810_351,4.988151002199794,-1.0295732530763353,0.29133986433341497,-0.27576202181510445
2018-10-28T20:36:43Z,21.71,30.84,0.97,2.03,0.1,109.1,266.71,None,31517,Tramon Williams,38,CB,away,39,2018102810,351,left,2018102810_351,4.654967647994076,-0.9684012927795822,-0.05566808908911627,0.05742133239061361
2018-10-28T20:36:43Z,21.62,30.8,1.02,2.82,0.1,112.11,238.94,None,31517,Tramon Williams,38,CB,away,40,2018102810,351,left,2018102810_351,4.170289714715251,-0.8737600338792553,-0.5262541241599182,0.542099265669439
2018-10-28T20:36:43Z,21.54,30.71,1.28,3.47,0.12,119.75,216.08,None,31517,Tramon Williams,38,CB,away,41,2018102810,351,left,2018102810_351,3.771307447709347,-0.7538102781276653,-1.0344902438346588,0.9410815326753427
2018-10-28T20:36:43Z,21.47,30.59,1.6,3.79,0.14,128.19,202.23,None,31517,Tramon Williams,38,CB,away,42,2018102810,351,left,2018102810_351,3.5295793463081324,-0.6053208315316599,-1.481076193486959,1.1828096340765573
2018-10-28T20:36:43Z,21.42,30.41,2.03,4.06,0.18,137.99,193.58,None,31517,Tramon Williams,38,CB,away,43,2018102810,351,left,2018102810_351,3.3786083660106234,-0.4766497253928817,-1.9732473335299074,1.3337806143740665
2018-10-28T20:36:43Z,21.39,30.17,2.61,4.37,0.24,137.99,185.61,None,31517,Tramon Williams,38,CB,away,44,2018102810,351,left,2018102810_351,3.239505624626675,-0.25514472135773003,-2.59749902236041,1.4728833557580148
2018-10-28T20:36:44Z,21.38,29.88,3.16,4.42,0.29,149.5,180.45,None,31517,Tramon Williams,38,CB,away,45,2018102810,351,left,2018102810_351,3.1494466352237676,-0.024818326808327285,-3.1599025381575356,1.5629423451609223
2018-10-28T20:36:44Z,21.39,29.54,3.62,4.06,0.34,150.9,176.64,None,31517,Tramon Williams,38,CB,away,46,2018102810,351,left,2018102810_351,3.0829495907227833,0.21216623184617103,-3.613777177699837,-1.5121532639278867
2018-10-28T20:36:44Z,21.43,29.15,4.06,3.63,0.39,150.9,173.43,None,31517,Tramon Williams,38,CB,away,47,2018102810,351,left,2018102810_351,3.026924521733766,0.46453304434991244,-4.0333372101408775,-1.4561281949388696
2018-10-28T20:36:44Z,21.49,28.72,4.54,3.4,0.44,147.7,170.83,None,31517,Tramon Williams,38,CB,away,48,2018102810,351,left,2018102810_351,2.9815459611819133,0.7235139331663277,-4.481978088803446,-1.4107496343870167
2018-10-28T20:36:44Z,21.58,28.25,4.92,3.03,0.48,150.98,168.87,None,31517,Tramon Williams,38,CB,away,49,2018102810,351,left,2018102810_351,2.9473375078428243,0.9497358592465848,-4.827463288069745,-1.3765411810479278
2018-10-28T20:36:44Z,21.69,27.75,5.23,2.51,0.51,148.58,167.31,None,31517,Tramon Williams,38,CB,away,50,2018102810,351,left,2018102810_351,2.920110371511713,1.1489051563030852,-5.102246264325173,-1.3493140447168166
2018-10-28T20:36:44Z,21.82,27.2,5.64,2.31,0.56,145.13,166.37,None,31517,Tramon Williams,38,CB,away,51,2018102810,351,left,2018102810_351,2.9037042765429657,1.3290716311812785,-5.48116489436225,-1.3329079497480691
2018-10-28T20:36:44Z,21.96,26.63,5.92,1.86,0.59,145.87,165.57,None,31517,Tramon Williams,38,CB,away,52,2018102810,351,left,2018102810_351,2.889741642527011,1.4752462518935334,-5.733240662685815,-1.3189453157321145
2018-10-28T20:36:44Z,22.1,26.03,6.18,1.49,0.61,146.81,165.63,None,31517,Tramon Williams,38,CB,away,53,2018102810,351,left,2018102810_351,2.890788840078208,1.5337691115909116,-5.986647836003853,-1.3199925132833115
2018-10-28T20:36:44Z,22.26,25.42,6.38,1.08,0.64,148.46,165.45,None,31517,Tramon Williams,38,CB,away,54,2018102810,351,left,2018102810_351,2.887647247424618,1.602814076035524,-6.175385578056028,-1.3168509206297214
2018-10-28T20:36:45Z,22.42,24.78,6.58,0.81,0.66,148.46,165.5,None,31517,Tramon Williams,38,CB,away,55,2018102810,351,left,2018102810_351,2.8885199120506155,1.647500426678224,-6.370411473687949,-1.317723585255719
2018-10-28T20:36:45Z,22.59,24.13,6.74,0.63,0.67,150.15,165.43,None,31517,Tramon Williams,38,CB,away,56,2018102810,351,left,2018102810_351,2.8872981815742196,1.6955321422165577,-6.523248481754358,-1.316501854779323
2018-10-28T20:36:45Z,22.77,23.46,6.91,0.55,0.69,153.67,164.97,None,31517,Tramon Williams,38,CB,away,57,2018102810,351,left,2018102810_351,2.8792696670150457,1.7919341412208505,-6.67361011998207,-1.3084733402201492
2018-10-28T20:36:45Z,22.96,22.78,7.06,0.5,0.7,152.02,164.37,None,31517,Tramon Williams,38,CB,away,58,2018102810,351,left,2018102810_351,2.8687976915030795,1.9021341069578668,-6.798932698530527,-1.298001364708183
2018-10-28T20:36:45Z,23.16,22.09,7.18,0.54,0.72,152.02,164.02,None,31517,Tramon Williams,38,CB,away,59,2018102810,351,left,2018102810_351,2.8626890391210997,1.9766668909696778,-6.902549384259722,-1.2918927123262032
2018-10-28T20:36:45Z,23.36,21.39,7.29,0.41,0.73,153.51,163.7,None,31517,Tramon Williams,38,CB,away,60,2018102810,351,left,2018102810_351,2.8571039855147173,2.0460603080325446,-6.996980578499112,-1.2863076587198208
2018-10-28T20:36:45Z,23.57,20.69,7.32,0.54,0.73,157.28,163.07,None,31517,Tramon Williams,38,CB,away,61,2018102810,351,left,2018102810_351,2.846108411227153,2.131606985880595,-7.002760288468044,-1.2753120844322563
2018-10-28T20:36:45Z,23.79,19.98,7.39,0.66,0.74,154.99,162.48,None,31517,Tramon Williams,38,CB,away,62,2018102810,351,left,2018102810_351,2.835810968640386,2.2246759279378563,-7.047192136990011,-1.2650146418454895
2018-10-28T20:36:45Z,24.02,19.27,7.41,0.78,0.75,154.99,162.06,None,31517,Tramon Williams,38,CB,away,63,2018102810,351,left,2018102810_351,2.8284805857820103,2.282434728688325,-7.049722810811604,-1.2576842589871138
2018-10-28T20:36:45Z,24.25,18.56,7.44,0.87,0.75,156.07,161.65,punt_land,31517,Tramon Williams,38,CB,away,64,2018102810,351,left,2018102810_351,2.8213247358488336,2.3422672455111684,-7.061684229035276,-1.250528409053937
2018-10-28T20:36:46Z,24.49,17.84,7.45,0.91,0.75,161.84,161.37,None,31517,Tramon Williams,38,CB,away,65,2018102810,351,left,2018102810_351,2.8164378139432498,2.379943593694702,-7.0596294867954335,-1.2456414871483532
2018-10-28T20:36:46Z,24.73,17.13,7.41,1,0.75,160.66,161.32,None,31517,Tramon Williams,38,CB,away,66,2018102810,351,left,2018102810_351,2.815565149317252,2.373292082331314,-7.01965702096217,-1.2447688225223557
2018-10-28T20:36:46Z,24.96,16.43,7.36,1,0.74,162.65,161.21,None,31517,Tramon Williams,38,CB,away,67,2018102810,351,left,2018102810_351,2.8136452871400586,2.370659450798243,-6.967752418702962,-1.242848960345162
2018-10-28T20:36:46Z,25.2,15.73,7.3,1.2,0.74,164.03,161.19,None,31517,Tramon Williams,38,CB,away,68,2018102810,351,left,2018102810_351,2.8132962212896597,2.3537456560362746,-6.910128897979427,-1.2424998944947632
2018-10-28T20:36:46Z,25.43,15.03,7.3,1.12,0.74,167.42,161.56,None,31517,Tramon Williams,38,CB,away,69,2018102810,351,left,2018102810_351,2.819753939522039,2.309073222886377,-6.925184535544819,-1.2489576127271422
2018-10-28T20:36:46Z,25.66,14.34,7.23,1.18,0.73,170.4,161.66,None,31517,Tramon Williams,38,CB,away,70,2018102810,351,left,2018102810_351,2.821499268774033,2.274957120719338,-6.862759656208892,-1.2507029419791365
2018-10-28T20:36:46Z,25.88,13.66,7.15,1.27,0.72,172.85,161.82,None,31517,Tramon Williams,38,CB,away,71,2018102810,351,left,2018102810_351,2.8242917955772238,2.2308235713221687,-6.793079286570517,-1.2534954687823272
2018-10-28T20:36:46Z,26.1,12.98,7.05,1.37,0.71,175.36,161.82,None,31517,Tramon Williams,38,CB,away,72,2018102810,351,left,2018102810_351,2.8242917955772238,2.199623241653327,-6.6980711846604395,-1.2534954687823272
2018-10-28T20:36:46Z,26.32,12.31,6.95,1.43,0.7,175.36,162.14,out_of_bounds,31517,Tramon Williams,38,CB,away,73,2018102810,351,left,2018102810_351,2.8298768491836057,2.1315108228956117,-6.615070794169846,-1.2590805223887092
2018-10-28T20:36:46Z,26.53,11.66,6.8,1.64,0.69,174.36,162.28,None,31517,Tramon Williams,38,CB,away,74,2018102810,351,left,2018102810_351,2.832320310136398,2.069685971105344,-6.477376010469805,-1.2615239833415015
2018-10-28T20:36:47Z,26.73,11.02,6.63,1.84,0.67,173.45,162.57,None,31517,Tramon Williams,38,CB,away,75,2018102810,351,left,2018102810_351,2.8373817649671813,1.98595278774887,-6.3255744027584155,-1.2665854381722847
2018-10-28T20:36:47Z,26.92,10.39,6.47,1.96,0.66,172.42,162.61,None,31517,Tramon Williams,38,CB,away,76,2018102810,351,left,2018102810_351,2.8380798966679794,1.9337163415112155,-6.1742725167077355,-1.2672835698730829
2018-10-28T20:36:47Z,27.13,9.79,6.26,2.17,0.64,172.42,161.61,None,31517,Tramon Williams,38,CB,away,77,2018102810,351,left,2018102810_351,2.820626604148036,1.9749262219351544,-5.94030861301944,-1.2498302773531393
2018-10-28T20:36:47Z,27.33,9.21,6.04,2.32,0.62,173.45,161.08,None,31517,Tramon Williams,38,CB,away,78,2018102810,351,left,2018102810_351,2.811376359112466,1.9584557730674705,-5.713672285399181,-1.2405800323175695
2018-10-28T20:36:47Z,27.52,8.65,5.8,2.44,0.59,173.45,160.55,None,31517,Tramon Williams,38,CB,away,79,2018102810,351,left,2018102810_351,2.8021261140768963,1.931307909628168,-5.469008114659154,-1.2313297872819997
2018-10-28T20:36:47Z,27.72,8.12,5.52,2.7,0.57,169.05,159.29,None,31517,Tramon Williams,38,CB,away,80,2018102810,351,left,2018102810_351,2.7801349655017673,1.9520823350612344,-5.163310426184143,-1.2093386387068707
2018-10-28T20:36:47Z,27.91,7.61,5.26,2.8,0.54,165.1,158.09,None,31517,Tramon Williams,38,CB,away,81,2018102810,351,left,2018102810_351,2.7591910144778358,1.9627675002138691,-4.88007620228457,-1.1883946876829392
2018-10-28T20:36:47Z,28.11,7.14,4.99,2.93,0.51,161.67,156.29,None,31517,Tramon Williams,38,CB,away,82,2018102810,351,left,2018102810_351,2.7277750879419376,2.0065168431821867,-4.568806207098983,-1.156978761147041
2018-10-28T20:36:39Z,72.39,8.38,0,0,0,278.05,246.02,None,35953,Sam Shields,37,CB,home,1,2018102810,351,left,2018102810_351,4.29385902575645,-0,-0,0
2018-10-28T20:36:39Z,72.39,8.38,0,0,0,278.05,257.06,None,35953,Sam Shields,37,CB,home,2,2018102810,351,left,2018102810_351,4.486543375176623,-0,-0,0
2018-10-28T20:36:39Z,72.39,8.38,0,0,0,278.05,253.8,None,35953,Sam Shields,37,CB,home,3,2018102810,351,left,2018102810_351,4.429645641561608,-0,-0,0
2018-10-28T20:36:39Z,72.39,8.38,0,0,0,278.05,266.72,None,35953,Sam Shields,37,CB,home,4,2018102810,351,left,2018102810_351,4.655142180919277,-0,-0,0
2018-10-28T20:36:40Z,72.39,8.37,0,0,0,278.64,252,None,35953,Sam Shields,37,CB,home,5,2018102810,351,left,2018102810_351,4.39822971502571,-0,-0,0
2018-10-28T20:36:40Z,72.39,8.37,0,0,0,278.64,240.84,None,35953,Sam Shields,37,CB,home,6,2018102810,351,left,2018102810_351,4.203450970503143,-0,-0,0
2018-10-28T20:36:40Z,72.39,8.37,0,0,0,278.64,249.36,None,35953,Sam Shields,37,CB,home,7,2018102810,351,left,2018102810_351,4.35215302277306,-0,-0,0
2018-10-28T20:36:40Z,72.39,8.37,0,0,0,278.64,254.87,None,35953,Sam Shields,37,CB,home,8,2018102810,351,left,2018102810_351,4.448320664557948,-0,-0,0
2018-10-28T20:36:40Z,72.39,8.37,0,0,0,278.64,261.99,None,35953,Sam Shields,37,CB,home,9,2018102810,351,left,2018102810_351,4.572588107299944,-0,-0,0
2018-10-28T20:36:40Z,72.39,8.38,0,0,0,278.64,267.52,None,35953,Sam Shields,37,CB,home,10,2018102810,351,left,2018102810_351,4.669104814935229,-0,-0,0
2018-10-28T20:36:40Z,72.38,8.38,0.07,1.11,0.01,279.52,286.11,ball_snap,35953,Sam Shields,37,CB,home,11,2018102810,351,left,2018102810_351,4.993561522880976,-0.06725115172906866,0.019423763567182003,-0.28117254249628654
2018-10-28T20:36:40Z,72.36,8.39,0.31,2.3,0.02,280.25,294.27,None,35953,Sam Shields,37,CB,home,12,2018102810,351,left,2018102810_351,5.135980389843714,-0.2826017722330826,0.127421498699085,-0.4235914094590239
2018-10-28T20:36:40Z,72.31,8.41,0.7,3.04,0.06,281.64,289.62,None,35953,Sam Shields,37,CB,home,13,2018102810,351,left,2018102810_351,5.054822579625977,-0.6593582104961534,0.23504627257480631,-0.3424335992412873
2018-10-28T20:36:40Z,72.18,8.45,1.29,3.91,0.13,282.84,288.76,None,35953,Sam Shields,37,CB,home,14,2018102810,351,left,2018102810_351,5.039812748058826,-1.2214674771604392,0.4148701028506537,-0.32742376767413606
2018-10-28T20:36:41Z,72.02,8.5,1.81,3.99,0.17,286.77,289.09,None,35953,Sam Shields,37,CB,home,15,2018102810,351,left,2018102810_351,5.045572334590407,-1.710460874592098,0.591965874429967,-0.33318335420571704
2018-10-28T20:36:41Z,71.79,8.59,2.41,4.14,0.24,293.33,289.78,None,35953,Sam Shields,37,CB,home,16,2018102810,351,left,2018102810_351,5.057615106429168,-2.267807477863383,0.815566823348598,-0.34522612604447805
2018-10-28T20:36:41Z,71.52,8.69,2.96,4.16,0.29,298.73,290.51,None,35953,Sam Shields,37,CB,home,17,2018102810,351,left,2018102810_351,5.070356009968727,-2.7723687147005434,1.037097733942976,-0.3579670295840367
2018-10-28T20:36:41Z,71.21,8.81,3.48,4.28,0.34,304.94,290.83,None,35953,Sam Shields,37,CB,home,18,2018102810,351,left,2018102810_351,5.075941063575108,-3.252545859120875,1.2374754277623656,-0.36355208319041826
2018-10-28T20:36:41Z,70.84,8.95,4.03,4.03,0.39,306.15,291.08,None,35953,Sam Shields,37,CB,home,19,2018102810,351,left,2018102810_351,5.0803043867050945,-3.760308936521785,1.4494746296208165,-0.36791540632040465
2018-10-28T20:36:41Z,70.42,9.12,4.56,3.78,0.44,308,291.62,None,35953,Sam Shields,37,CB,home,20,2018102810,351,left,2018102810_351,5.089729164665863,-4.239194558682351,1.6801278206249501,-0.37734018428117344
2018-10-28T20:36:41Z,69.97,9.31,5.03,3.45,0.49,309.84,292.79,None,35953,Sam Shields,37,CB,home,21,2018102810,351,left,2018102810_351,5.1101495169141975,-4.6373117820345,1.948394065943545,-0.39776053652950755
2018-10-28T20:36:41Z,69.48,9.53,5.51,3.25,0.54,308.51,294.08,None,35953,Sam Shields,37,CB,home,22,2018102810,351,left,2018102810_351,5.132664264264924,-5.030501373659156,2.248144997461983,-0.420275283880234
2018-10-28T20:36:41Z,68.95,9.77,5.9,2.92,0.58,308.51,295.15,None,35953,Sam Shields,37,CB,home,23,2018102810,351,left,2018102810_351,5.151339287261263,-5.34066979543381,2.5074381619774795,-0.438950306876573
2018-10-28T20:36:41Z,68.4,10.04,6.27,2.65,0.62,307.54,295.98,None,35953,Sam Shields,37,CB,home,24,2018102810,351,left,2018102810_351,5.165825520052817,-5.6363977648358325,2.746619783762146,-0.45343653966812686
2018-10-28T20:36:42Z,67.82,10.32,6.59,2.39,0.65,306.78,296.77,None,35953,Sam Shields,37,CB,home,25,2018102810,351,left,2018102810_351,5.179613621143571,-5.883695497354493,2.9682027044005035,-0.4672246407588812
2018-10-28T20:36:42Z,67.21,10.64,6.97,2.3,0.69,306.78,297.73,None,35953,Sam Shields,37,CB,home,26,2018102810,351,left,2018102810_351,5.196368781962717,-6.1694962922917975,3.2431798438257715,-0.48397980157802745
2018-10-28T20:36:42Z,66.57,10.97,7.31,2.09,0.72,309.64,298.31,None,35953,Sam Shields,37,CB,home,27,2018102810,351,left,2018102810_351,5.206491691624285,-6.4356844974706595,3.466708099770706,-0.49410271123959487
2018-10-28T20:36:42Z,65.92,11.33,7.59,1.77,0.75,308.36,298.67,None,35953,Sam Shields,37,CB,home,28,2018102810,351,left,2018102810_351,5.212774876931464,-6.659446933100862,3.641409966649391,-0.5003858965467741
2018-10-28T20:36:42Z,65.24,11.7,7.84,1.38,0.78,306.72,298.93,None,35953,Sam Shields,37,CB,home,29,2018102810,351,left,2018102810_351,5.21731273298665,-6.861657069774749,3.792527159666783,-0.50492375260196
2018-10-28T20:36:42Z,64.52,12.09,8.13,1.15,0.81,304.6,298.61,None,35953,Sam Shields,37,CB,home,30,2018102810,351,left,2018102810_351,5.211727679380268,-7.137322240419333,3.893010562073467,-0.4993386989955784
2018-10-28T20:36:42Z,63.8,12.48,8.26,0.67,0.82,308.58,298.44,None,35953,Sam Shields,37,CB,home,31,2018102810,351,left,2018102810_351,5.208760619651877,-7.263152722173994,3.933727562297177,-0.49637163926718736
2018-10-28T20:36:42Z,63.04,12.87,8.47,0.72,0.85,306.99,297.53,None,35953,Sam Shields,37,CB,home,32,2018102810,351,left,2018102810_351,5.192878123458728,-7.510932926807632,3.9149440058571647,-0.48048914307403817
2018-10-28T20:36:42Z,62.26,13.25,8.66,1.06,0.87,297.93,295.89,None,35953,Sam Shields,37,CB,home,33,2018102810,351,left,2018102810_351,5.164254723726022,-7.790830453402225,3.7813437884356,-0.45186574334133206
2018-10-28T20:36:42Z,61.45,13.62,8.83,1.21,0.89,297.93,294.72,punt,35953,Sam Shields,37,CB,home,34,2018102810,351,left,2018102810_351,5.143834371477689,-8.020838747453274,3.6925662874689467,-0.4314453910929988
2018-10-28T20:36:43Z,60.63,13.98,8.97,1.55,0.9,301.63,293.12,None,35953,Sam Shields,37,CB,home,35,2018102810,351,left,2018102810_351,5.115909103445778,-8.249569873474956,3.5221437935800424,-0.40352012306108864
2018-10-28T20:36:43Z,59.77,14.32,9.09,1.76,0.91,301.63,291.49,None,35953,Sam Shields,37,CB,home,36,2018102810,351,left,2018102810_351,5.087460236638271,-8.458077019907138,3.3300199887266113,-0.37507125625358095
2018-10-28T20:36:43Z,58.9,14.63,9.26,2.44,0.93,292.9,289.3,None,35953,Sam Shields,37,CB,home,37,2018102810,351,left,2018102810_351,5.049237526019596,-8.739596811660704,3.0605632765244466,-0.33684854563490574
2018-10-28T20:36:43Z,58.02,14.92,9.35,2.9,0.93,291.06,287.11,None,35953,Sam Shields,37,CB,home,38,2018102810,351,left,2018102810_351,5.0110148154009195,-8.936184712889501,2.750836741269825,-0.2986258350162297
2018-10-28T20:36:43Z,57.1,15.17,9.5,3.11,0.95,291.06,284.41,None,35953,Sam Shields,37,CB,home,39,2018102810,351,left,2018102810_351,4.963890925597073,-9.201127547128614,2.364159863772116,-0.251501945212383
2018-10-28T20:36:43Z,56.17,15.39,9.58,2.98,0.96,287.76,282.14,None,35953,Sam Shields,37,CB,home,40,2018102810,351,left,2018102810_351,4.924271951576801,-9.365759175274928,2.0146848564362374,-0.21188297119211152
2018-10-28T20:36:43Z,55.22,15.56,9.68,3.22,0.97,279.63,279.41,None,35953,Sam Shields,37,CB,home,41,2018102810,351,left,2018102810_351,4.8766244629973565,-9.549742443164797,1.5826620830792724,-0.16423548261266668
